a,b,h1,h2,h3,o,t,delta_h1,delta_h2,delta_h3,delta_o,w_bias_h1,w_a_h1,w_b_h1,w_bias_h2,w_a_h2,w_b_h2,w_bias_h3,w_a_h3,w_b_h3,w_bias_o,w_h1_o,w_h2_o,w_h3_o
  -0.82001,  -0.71967,   0.98123,   0.97561,   0.02205,   0.99887,   1.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.71598,  -0.71266,  -0.91185,   2.48152,  -0.69455,  -0.88609,  -2.57070,   0.70327,   0.89559,  -0.00910,   3.48372,   3.54337,  -3.67849
   0.10887,   1.09518,   0.83750,   0.80775,   0.18045,   0.99398,   1.00000,   0.00002,   0.00002,  -0.00002,   0.00004,   2.71599,  -0.71266,  -0.91185,   2.48152,  -0.69455,  -0.88609,  -2.57070,   0.70327,   0.89558,  -0.00909,   3.48373,   3.54337,  -3.67849
  -0.00354,   1.27761,   0.82542,   0.79444,   0.19326,   0.99311,   1.00000,   0.00002,   0.00003,  -0.00003,   0.00005,   2.71599,  -0.71266,  -0.91184,   2.48153,  -0.69455,  -0.88608,  -2.57071,   0.70327,   0.89558,  -0.00908,   3.48373,   3.54338,  -3.67849
   2.01761,   4.42166,   0.05988,   0.05532,   0.94312,   0.04420,   0.00000,  -0.00037,  -0.00035,   0.00037,  -0.00187,   2.71592,  -0.71281,  -0.91216,   2.48146,  -0.69469,  -0.88639,  -2.57063,   0.70342,   0.89590,  -0.00946,   3.48371,   3.54336,  -3.67884
   1.94337,   2.12290,   0.35303,   0.32076,   0.66781,   0.47507,   1.00000,   0.10416,   0.10106,  -0.10683,   0.13091,   2.73675,  -0.67232,  -0.86794,   2.50167,  -0.65541,  -0.84348,  -2.59200,   0.66190,   0.85054,   0.01673,   3.49295,   3.55176,  -3.66136
   1.12485,   0.86615,   0.77360,   0.73766,   0.24773,   0.98825,   1.00000,   0.00008,   0.00009,  -0.00009,   0.00014,   2.73677,  -0.67230,  -0.86792,   2.50169,  -0.65539,  -0.84346,  -2.59202,   0.66188,   0.85053,   0.01675,   3.49297,   3.55178,  -3.66135
  -1.01066,   0.98520,   0.92832,   0.91158,   0.08143,   0.99797,   1.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.73677,  -0.67230,  -0.86792,   2.50169,  -0.65539,  -0.84346,  -2.59202,   0.66188,   0.85053,   0.01675,   3.49298,   3.55178,  -3.66135
   0.53581,   1.61244,   0.72653,   0.68794,   0.29610,   0.98043,   1.00000,   0.00026,   0.00029,  -0.00029,   0.00038,   2.73682,  -0.67228,  -0.86784,   2.50175,  -0.65536,  -0.84337,  -2.59207,   0.66185,   0.85043,   0.01683,   3.49303,   3.55183,  -3.66133
   4.83400,   4.51607,   0.01175,   0.01126,   0.98843,   0.02872,   0.00000,  -0.00003,  -0.00003,   0.00003,  -0.00080,   2.73681,  -0.67231,  -0.86787,   2.50174,  -0.65539,  -0.84340,  -2.59207,   0.66188,   0.85046,   0.01667,   3.49303,   3.55183,  -3.66148
  -0.07586,   1.58064,   0.80471,   0.77177,   0.21450,   0.99170,   1.00000,   0.00004,   0.00004,  -0.00004,   0.00007,   2.73682,  -0.67231,  -0.86786,   2.50175,  -0.65539,  -0.84339,  -2.59208,   0.66188,   0.85045,   0.01668,   3.49304,   3.55184,  -3.66148
   7.37896,   4.07317,   0.00314,   0.00311,   0.99685,   0.02631,   0.00000,  -0.00001,  -0.00001,   0.00001,  -0.00067,   2.73682,  -0.67232,  -0.86786,   2.50175,  -0.65540,  -0.84339,  -2.59207,   0.66189,   0.85046,   0.01655,   3.49304,   3.55184,  -3.66162
   0.21876,   0.73375,   0.87577,   0.85063,   0.13904,   0.99627,   1.00000,   0.00001,   0.00001,  -0.00001,   0.00001,   2.73682,  -0.67232,  -0.86786,   2.50175,  -0.65540,  -0.84339,  -2.59208,   0.66189,   0.85046,   0.01655,   3.49304,   3.55184,  -3.66162
   8.51649,   3.07634,   0.00347,   0.00342,   0.99653,   0.02639,   0.00000,  -0.00001,  -0.00001,   0.00001,  -0.00068,   2.73682,  -0.67233,  -0.86787,   2.50175,  -0.65541,  -0.84340,  -2.59207,   0.66191,   0.85046,   0.01642,   3.49304,   3.55184,  -3.66175
   0.30574,   0.29057,   0.90713,   0.88658,   0.10503,   0.99740,   1.00000,   0.00000,   0.00000,  -0.00000,   0.00001,   2.73682,  -0.67233,  -0.86787,   2.50175,  -0.65541,  -0.84340,  -2.59207,   0.66191,   0.85046,   0.01642,   3.49304,   3.55184,  -3.66175
   1.18992,   0.74554,   0.78411,   0.74896,   0.23678,   0.98953,   1.00000,   0.00006,   0.00007,  -0.00007,   0.00011,   2.73683,  -0.67232,  -0.86786,   2.50176,  -0.65539,  -0.84339,  -2.59209,   0.66189,   0.85045,   0.01644,   3.49306,   3.55186,  -3.66175
   1.37176,   3.07183,   0.29915,   0.27130,   0.71673,   0.35447,   1.00000,   0.10818,   0.10372,  -0.10981,   0.14771,   2.75847,  -0.64264,  -0.80140,   2.52251,  -0.62694,  -0.77966,  -2.61405,   0.63176,   0.78298,   0.04598,   3.50190,   3.55987,  -3.64057
   3.51228,   3.15728,   0.11620,   0.10517,   0.88864,   0.08257,   0.00000,  -0.00225,  -0.00210,   0.00225,  -0.00626,   2.75802,  -0.64422,  -0.80282,   2.52209,  -0.62841,  -0.78099,  -2.61360,   0.63334,   0.78441,   0.04473,   3.50175,   3.55974,  -3.64168
   1.68539,   3.64439,   0.22209,   0.20049,   0.78793,   0.20862,   0.00000,  -0.02084,  -0.01965,   0.02096,  -0.03444,   2.75385,  -0.65124,  -0.81801,   2.51816,  -0.63503,  -0.79531,  -2.60941,   0.64041,   0.79968,   0.03784,   3.50022,   3.55836,  -3.64711
   1.54422,   0.67636,   0.76762,   0.73098,   0.25358,   0.98788,   1.00000,   0.00009,   0.00010,  -0.00010,   0.00015,   2.75387,  -0.65121,  -0.81799,   2.51818,  -0.63500,  -0.79530,  -2.60943,   0.64038,   0.79967,   0.03787,   3.50024,   3.55838,  -3.64710
   3.97566,   4.37412,   0.03189,   0.02974,   0.96876,   0.03634,   0.00000,  -0.00014,  -0.00013,   0.00014,  -0.00127,   2.75384,  -0.65132,  -0.81811,   2.51815,  -0.63511,  -0.79541,  -2.60940,   0.64049,   0.79979,   0.03762,   3.50024,   3.55837,  -3.64735
   3.64214,   3.05378,   0.10748,   0.09762,   0.89713,   0.07509,   0.00000,  -0.00175,  -0.00163,   0.00176,  -0.00522,   2.75349,  -0.65260,  -0.81918,   2.51783,  -0.63630,  -0.79641,  -2.60905,   0.64177,   0.80086,   0.03657,   3.50012,   3.55827,  -3.64829
   2.33033,   0.12666,   0.75565,   0.71792,   0.26657,   0.98612,   1.00000,   0.00012,   0.00014,  -0.00014,   0.00019,   2.75351,  -0.65254,  -0.81918,   2.51785,  -0.63623,  -0.79641,  -2.60908,   0.64170,   0.80086,   0.03661,   3.50015,   3.55830,  -3.64828
   1.26202,   7.06184,   0.02074,   0.01966,   0.97929,   0.03250,   0.00000,  -0.00007,  -0.00007,   0.00008,  -0.00102,   2.75350,  -0.65256,  -0.81928,   2.51784,  -0.63625,  -0.79650,  -2.60906,   0.64172,   0.80097,   0.03641,   3.50015,   3.55830,  -3.64848
   3.14799,   2.21842,   0.24633,   0.22234,   0.76638,   0.24855,   0.00000,  -0.03017,  -0.02856,   0.03033,  -0.04642,   2.74747,  -0.67155,  -0.83267,   2.51213,  -0.65423,  -0.80918,  -2.60300,   0.66082,   0.81442,   0.02712,   3.49786,   3.55623,  -3.65559
   4.42504,   4.80911,   0.01436,   0.01373,   0.98577,   0.02996,   0.00000,  -0.00004,  -0.00004,   0.00004,  -0.00087,   2.74746,  -0.67159,  -0.83271,   2.51212,  -0.65427,  -0.80922,  -2.60299,   0.66086,   0.81447,   0.02695,   3.49786,   3.55623,  -3.65576
   7.17147,   5.09141,   0.00182,   0.00183,   0.99814,   0.02636,   0.00000,  -0.00000,  -0.00000,   0.00000,  -0.00068,   2.74746,  -0.67160,  -0.83271,   2.51212,  -0.65428,  -0.80922,  -2.60299,   0.66086,   0.81447,   0.02681,   3.49786,   3.55623,  -3.65590
   0.20534,   0.71553,   0.88223,   0.85800,   0.13187,   0.99660,   1.00000,   0.00000,   0.00000,  -0.00000,   0.00001,   2.74746,  -0.67160,  -0.83271,   2.51212,  -0.65428,  -0.80922,  -2.60299,   0.66086,   0.81447,   0.02681,   3.49786,   3.55623,  -3.65590
   1.02444,   0.68340,   0.81613,   0.78395,   0.20272,   0.99281,   1.00000,   0.00003,   0.00003,  -0.00003,   0.00005,   2.74746,  -0.67159,  -0.83271,   2.51213,  -0.65427,  -0.80922,  -2.60299,   0.66086,   0.81447,   0.02682,   3.49787,   3.55624,  -3.65590
   0.98542,   1.11341,   0.76106,   0.72440,   0.26020,   0.98679,   1.00000,   0.00011,   0.00012,  -0.00012,   0.00017,   2.74749,  -0.67157,  -0.83269,   2.51215,  -0.65425,  -0.80919,  -2.60302,   0.66083,   0.81444,   0.02686,   3.49789,   3.55626,  -3.65589
   4.12966,   4.56391,   0.02133,   0.02018,   0.97902,   0.03211,   0.00000,  -0.00007,  -0.00007,   0.00007,  -0.00100,   2.74747,  -0.67163,  -0.83275,   2.51214,  -0.65430,  -0.80925,  -2.60300,   0.66089,   0.81451,   0.02666,   3.49789,   3.55626,  -3.65608
  -0.01873,   0.71136,   0.89731,   0.87531,   0.11548,   0.99715,   1.00000,   0.00000,   0.00000,  -0.00000,   0.00001,   2.74747,  -0.67163,  -0.83275,   2.51214,  -0.65431,  -0.80925,  -2.60300,   0.66089,   0.81451,   0.02666,   3.49789,   3.55626,  -3.65608
   0.40676,   1.47498,   0.77660,   0.74123,   0.24365,   0.98889,   1.00000,   0.00007,   0.00008,  -0.00008,   0.00012,   2.74749,  -0.67162,  -0.83273,   2.51215,  -0.65430,  -0.80923,  -2.60302,   0.66089,   0.81448,   0.02669,   3.49791,   3.55628,  -3.65608
   0.95373,   1.10693,   0.76587,   0.72956,   0.25519,   0.98747,   1.00000,   0.00010,   0.00011,  -0.00011,   0.00015,   2.74751,  -0.67161,  -0.83271,   2.51217,  -0.65428,  -0.80920,  -2.60304,   0.66087,   0.81446,   0.02672,   3.49793,   3.55630,  -3.65607
   3.36193,   4.24538,   0.04541,   0.04217,   0.95591,   0.04073,   0.00000,  -0.00024,  -0.00023,   0.00025,  -0.00159,   2.74746,  -0.67177,  -0.83291,   2.51213,  -0.65443,  -0.80940,  -2.60299,   0.66103,   0.81467,   0.02640,   3.49792,   3.55629,  -3.65637
   0.86872,   1.07876,   0.77995,   0.74469,   0.24051,   0.98927,   1.00000,   0.00007,   0.00008,  -0.00008,   0.00011,   2.74747,  -0.67176,  -0.83290,   2.51214,  -0.65442,  -0.80938,  -2.60301,   0.66102,   0.81465,   0.02642,   3.49794,   3.55631,  -3.65637
   5.18776,   2.10338,   0.07661,   0.07009,   0.92688,   0.05492,   0.00000,  -0.00071,  -0.00066,   0.00071,  -0.00285,   2.74733,  -0.67249,  -0.83319,   2.51201,  -0.65510,  -0.80966,  -2.60287,   0.66175,   0.81495,   0.02585,   3.49789,   3.55627,  -3.65690
  -0.41211,   6.64717,   0.07489,   0.06914,   0.92700,   0.05436,   0.00000,  -0.00068,  -0.00064,   0.00069,  -0.00279,   2.74719,  -0.67243,  -0.83409,   2.51188,  -0.65505,  -0.81051,  -2.60273,   0.66169,   0.81587,   0.02529,   3.49785,   3.55623,  -3.65741
   4.37763,   3.58861,   0.03955,   0.03682,   0.96164,   0.03833,   0.00000,  -0.00019,  -0.00018,   0.00019,  -0.00141,   2.74716,  -0.67260,  -0.83423,   2.51185,  -0.65521,  -0.81064,  -2.60269,   0.66186,   0.81600,   0.02501,   3.49784,   3.55622,  -3.65769
   1.17264,   0.64209,   0.80578,   0.77259,   0.21373,   0.99191,   1.00000,   0.00004,   0.00004,  -0.00004,   0.00006,   2.74716,  -0.67259,  -0.83422,   2.51186,  -0.65520,  -0.81063,  -2.60270,   0.66185,   0.81600,   0.02502,   3.49785,   3.55623,  -3.65768
   5.13873,   3.81089,   0.02007,   0.01900,   0.98032,   0.03159,   0.00000,  -0.00007,  -0.00006,   0.00007,  -0.00097,   2.74715,  -0.67266,  -0.83428,   2.51184,  -0.65526,  -0.81068,  -2.60269,   0.66192,   0.81605,   0.02483,   3.49785,   3.55622,  -3.65787
   3.55274,   6.81653,   0.00482,   0.00476,   0.99509,   0.02709,   0.00000,  -0.00001,  -0.00001,   0.00001,  -0.00071,   2.74715,  -0.67266,  -0.83429,   2.51184,  -0.65527,  -0.81070,  -2.60268,   0.66193,   0.81607,   0.02469,   3.49785,   3.55622,  -3.65801
   1.49429,   0.35338,   0.80956,   0.77664,   0.20996,   0.99223,   1.00000,   0.00003,   0.00004,  -0.00004,   0.00006,   2.74716,  -0.67266,  -0.83429,   2.51185,  -0.65526,  -0.81070,  -2.60269,   0.66192,   0.81607,   0.02470,   3.49786,   3.55623,  -3.65801
   6.08331,   3.46705,   0.01424,   0.01359,   0.98598,   0.02977,   0.00000,  -0.00004,  -0.00004,   0.00004,  -0.00086,   2.74715,  -0.67271,  -0.83432,   2.51184,  -0.65531,  -0.81072,  -2.60268,   0.66197,   0.81610,   0.02453,   3.49785,   3.55623,  -3.65818
  -1.16670,   8.30299,   0.03244,   0.03062,   0.96774,   0.03580,   0.00000,  -0.00014,  -0.00013,   0.00014,  -0.00124,   2.74712,  -0.67267,  -0.83454,   2.51181,  -0.65528,  -0.81094,  -2.60265,   0.66194,   0.81633,   0.02428,   3.49785,   3.55622,  -3.65842
   0.90791,   1.58134,   0.69353,   0.65351,   0.32943,   0.97259,   1.00000,   0.00054,   0.00059,  -0.00059,   0.00073,   2.74723,  -0.67258,  -0.83437,   2.51193,  -0.65517,  -0.81075,  -2.60277,   0.66183,   0.81614,   0.02443,   3.49795,   3.55632,  -3.65837
   6.50599,   4.75650,   0.00369,   0.00366,   0.99626,   0.02674,   0.00000,  -0.00001,  -0.00001,   0.00001,  -0.00070,   2.74723,  -0.67259,  -0.83438,   2.51193,  -0.65518,  -0.81076,  -2.60277,   0.66185,   0.81615,   0.02429,   3.49795,   3.55632,  -3.65851
   1.61293,   2.07462,   0.48285,   0.44353,   0.53941,   0.78871,   1.00000,   0.03076,   0.03091,  -0.03201,   0.03521,   2.75338,  -0.66267,  -0.82162,   2.51811,  -0.64521,  -0.79794,  -2.60917,   0.65152,   0.80287,   0.03133,   3.50135,   3.55944,  -3.65471
  -0.49333,   0.71245,   0.92379,   0.90619,   0.08639,   0.99792,   1.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.75338,  -0.66267,  -0.82162,   2.51811,  -0.64522,  -0.79794,  -2.60917,   0.65152,   0.80287,   0.03133,   3.50135,   3.55944,  -3.65471
   7.54565,   1.88257,   0.02202,   0.02078,   0.97851,   0.03249,   0.00000,  -0.00008,  -0.00007,   0.00008,  -0.00102,   2.75336,  -0.66278,  -0.82165,   2.51810,  -0.64533,  -0.79797,  -2.60915,   0.65164,   0.80290,   0.03113,   3.50134,   3.55944,  -3.65491
   2.57956,   5.38103,   0.03300,   0.03106,   0.96746,   0.03631,   0.00000,  -0.00014,  -0.00014,   0.00015,  -0.00127,   2.75333,  -0.66286,  -0.82180,   2.51807,  -0.64540,  -0.79811,  -2.60913,   0.65172,   0.80306,   0.03087,   3.50133,   3.55943,  -3.65516
   0.71761,   0.67874,   0.84811,   0.81954,   0.16849,   0.99504,   1.00000,   0.00001,   0.00001,  -0.00001,   0.00002,   2.75334,  -0.66285,  -0.82180,   2.51807,  -0.64540,  -0.79811,  -2.60913,   0.65171,   0.80306,   0.03088,   3.50134,   3.55943,  -3.65516
   2.19364,  -0.58889,   0.85609,   0.82811,   0.16078,   0.99545,   1.00000,   0.00001,   0.00001,  -0.00001,   0.00002,   2.75334,  -0.66285,  -0.82180,   2.51807,  -0.64539,  -0.79811,  -2.60913,   0.65171,   0.80306,   0.03088,   3.50134,   3.55944,  -3.65516
   1.32225,   3.68774,   0.23981,   0.21780,   0.77102,   0.23642,   0.00000,  -0.02724,  -0.02588,   0.02754,  -0.04268,   2.74789,  -0.67006,  -0.84189,   2.51290,  -0.65223,  -0.81720,  -2.60362,   0.65899,   0.82337,   0.02234,   3.49930,   3.55758,  -3.66174
   2.90832,   4.16981,   0.06231,   0.05778,   0.93970,   0.04765,   0.00000,  -0.00044,  -0.00042,   0.00045,  -0.00216,   2.74780,  -0.67031,  -0.84226,   2.51281,  -0.65248,  -0.81755,  -2.60353,   0.65925,   0.82375,   0.02191,   3.49927,   3.55755,  -3.66214
  -0.33673,   1.35083,   0.86245,   0.83592,   0.15280,   0.99574,   1.00000,   0.00001,   0.00001,  -0.00001,   0.00002,   2.74780,  -0.67031,  -0.84226,   2.51282,  -0.65248,  -0.81755,  -2.60353,   0.65925,   0.82374,   0.02192,   3.49927,   3.55756,  -3.66214
  -0.33683,   1.39517,   0.85796,   0.83089,   0.15758,   0.99552,   1.00000,   0.00001,   0.00001,  -0.00001,   0.00002,   2.74780,  -0.67031,  -0.84226,   2.51282,  -0.65248,  -0.81755,  -2.60354,   0.65925,   0.82374,   0.02192,   3.49928,   3.55756,  -3.66214
   4.22952,   4.49040,   0.02044,   0.01949,   0.97984,   0.03151,   0.00000,  -0.00007,  -0.00007,   0.00007,  -0.00096,   2.74779,  -0.67037,  -0.84232,   2.51281,  -0.65254,  -0.81760,  -2.60352,   0.65931,   0.82380,   0.02173,   3.49927,   3.55755,  -3.66233
   4.90247,   5.70563,   0.00475,   0.00472,   0.99517,   0.02687,   0.00000,  -0.00001,  -0.00001,   0.00001,  -0.00070,   2.74779,  -0.67038,  -0.84233,   2.51280,  -0.65255,  -0.81762,  -2.60352,   0.65933,   0.82382,   0.02159,   3.49927,   3.55755,  -3.66247
   3.31071,   5.21515,   0.02054,   0.01962,   0.97968,   0.03153,   0.00000,  -0.00007,  -0.00007,   0.00007,  -0.00096,   2.74777,  -0.67043,  -0.84240,   2.51279,  -0.65259,  -0.81769,  -2.60350,   0.65937,   0.82389,   0.02139,   3.49927,   3.55755,  -3.66266
   0.34170,   1.13692,   0.82649,   0.79578,   0.19131,   0.99359,   1.00000,   0.00002,   0.00002,  -0.00002,   0.00004,   2.74778,  -0.67043,  -0.84240,   2.51279,  -0.65259,  -0.81768,  -2.60351,   0.65937,   0.82389,   0.02140,   3.49927,   3.55756,  -3.66266
   0.85426,   0.78284,   0.81989,   0.78838,   0.19857,   0.99309,   1.00000,   0.00002,   0.00003,  -0.00003,   0.00005,   2.74778,  -0.67042,  -0.84239,   2.51280,  -0.65258,  -0.81768,  -2.60352,   0.65937,   0.82388,   0.02141,   3.49928,   3.55756,  -3.66266
   6.58401,   4.38138,   0.00469,   0.00465,   0.99526,   0.02683,   0.00000,  -0.00001,  -0.00001,   0.00001,  -0.00070,   2.74778,  -0.67044,  -0.84240,   2.51280,  -0.65260,  -0.81769,  -2.60351,   0.65938,   0.82389,   0.02127,   3.49928,   3.55756,  -3.66280
   4.37763,   3.58861,   0.03878,   0.03632,   0.96230,   0.03774,   0.00000,  -0.00018,  -0.00017,   0.00018,  -0.00137,   2.74775,  -0.67059,  -0.84253,   2.51276,  -0.65275,  -0.81781,  -2.60348,   0.65954,   0.82402,   0.02100,   3.49927,   3.55755,  -3.66306
   1.05660,   1.65746,   0.65537,   0.61481,   0.36800,   0.95905,   1.00000,   0.00127,   0.00136,  -0.00137,   0.00161,   2.74800,  -0.67032,  -0.84211,   2.51303,  -0.65246,  -0.81736,  -2.60375,   0.65925,   0.82357,   0.02132,   3.49948,   3.55775,  -3.66294
   6.40864,   2.15036,   0.03361,   0.03149,   0.96746,   0.03582,   0.00000,  -0.00014,  -0.00013,   0.00014,  -0.00124,   2.74797,  -0.67050,  -0.84217,   2.51301,  -0.65263,  -0.81742,  -2.60372,   0.65943,   0.82363,   0.02107,   3.49947,   3.55774,  -3.66318
   2.86263,   6.59570,   0.00878,   0.00861,   0.99113,   0.02797,   0.00000,  -0.00002,  -0.00002,   0.00002,  -0.00076,   2.74797,  -0.67052,  -0.84220,   2.51300,  -0.65265,  -0.81745,  -2.60372,   0.65945,   0.82366,   0.02092,   3.49947,   3.55774,  -3.66333
   1.80648,   0.83716,   0.69670,   0.65694,   0.32676,   0.97338,   1.00000,   0.00051,   0.00055,  -0.00056,   0.00069,   2.74807,  -0.67033,  -0.84212,   2.51311,  -0.65245,  -0.81736,  -2.60383,   0.65925,   0.82357,   0.02106,   3.49957,   3.55783,  -3.66329
   2.09779,   0.04784,   0.78610,   0.75125,   0.23479,   0.98990,   1.00000,   0.00006,   0.00007,  -0.00007,   0.00010,   2.74808,  -0.67031,  -0.84212,   2.51313,  -0.65242,  -0.81736,  -2.60384,   0.65922,   0.82357,   0.02108,   3.49958,   3.55785,  -3.66328
   0.39719,   3.62737,   0.36059,   0.32941,   0.65597,   0.51299,   0.00000,  -0.10341,  -0.10072,   0.10595,  -0.12816,   2.72740,  -0.67852,  -0.91714,   2.49298,  -0.66042,  -0.89043,  -2.58265,   0.66764,   0.90043,  -0.00455,   3.49034,   3.54940,  -3.68010
   1.79432,   3.75815,   0.12600,   0.11523,   0.88072,   0.08341,   0.00000,  -0.00245,  -0.00231,   0.00247,  -0.00638,   2.72691,  -0.67940,  -0.91898,   2.49252,  -0.66125,  -0.89216,  -2.58216,   0.66852,   0.90229,  -0.00583,   3.49018,   3.54926,  -3.68122
   3.92378,   7.17950,   0.00145,   0.00149,   0.99853,   0.02481,   0.00000,  -0.00000,  -0.00000,   0.00000,  -0.00060,   2.72691,  -0.67941,  -0.91898,   2.49252,  -0.66125,  -0.89217,  -2.58216,   0.66852,   0.90229,  -0.00595,   3.49018,   3.54926,  -3.68134
   1.88023,   4.38208,   0.07059,   0.06535,   0.93269,   0.04921,   0.00000,  -0.00053,  -0.00050,   0.00053,  -0.00230,   2.72680,  -0.67960,  -0.91945,   2.49242,  -0.66144,  -0.89260,  -2.58205,   0.66872,   0.90276,  -0.00641,   3.49015,   3.54923,  -3.68177
   0.96563,   0.73119,   0.80191,   0.76871,   0.21819,   0.99114,   1.00000,   0.00004,   0.00005,  -0.00005,   0.00008,   2.72681,  -0.67960,  -0.91944,   2.49243,  -0.66143,  -0.89260,  -2.58206,   0.66871,   0.90275,  -0.00640,   3.49016,   3.54924,  -3.68176
   1.60340,   1.75212,   0.50655,   0.46704,   0.51796,   0.81938,   1.00000,   0.02332,   0.02362,  -0.02457,   0.02673,   2.73148,  -0.67212,  -0.91127,   2.49715,  -0.65386,  -0.88432,  -2.58698,   0.66083,   0.89414,  -0.00105,   3.49287,   3.55174,  -3.67900
   0.35758,   1.17802,   0.80497,   0.77235,   0.21461,   0.99154,   1.00000,   0.00004,   0.00004,  -0.00004,   0.00007,   2.73148,  -0.67211,  -0.91126,   2.49716,  -0.65385,  -0.88431,  -2.58698,   0.66083,   0.89413,  -0.00103,   3.49288,   3.55175,  -3.67899
   1.13325,   2.97252,   0.32324,   0.29474,   0.69418,   0.40636,   1.00000,   0.10942,   0.10573,  -0.11185,   0.14320,   2.75337,  -0.64731,  -0.84621,   2.51831,  -0.62989,  -0.82146,  -2.60935,   0.63548,   0.82764,   0.02761,   3.50214,   3.56019,  -3.65911
   3.65259,   3.27226,   0.08471,   0.07796,   0.91834,   0.05961,   0.00000,  -0.00091,  -0.00086,   0.00092,  -0.00334,   2.75319,  -0.64798,  -0.84680,   2.51814,  -0.63051,  -0.82202,  -2.60917,   0.63615,   0.82824,   0.02694,   3.50208,   3.56014,  -3.65972
   1.47243,   0.55662,   0.79047,   0.75624,   0.22944,   0.99051,   1.00000,   0.00005,   0.00006,  -0.00006,   0.00009,   2.75320,  -0.64796,  -0.84680,   2.51815,  -0.63050,  -0.82201,  -2.60918,   0.63613,   0.82823,   0.02696,   3.50209,   3.56015,  -3.65972
   7.87054,   2.12904,   0.01553,   0.01486,   0.98465,   0.03020,   0.00000,  -0.00005,  -0.00005,   0.00005,  -0.00088,   2.75319,  -0.64804,  -0.84682,   2.51814,  -0.63057,  -0.82203,  -2.60917,   0.63621,   0.82825,   0.02678,   3.50209,   3.56015,  -3.65989
  -0.61451,   7.57978,   0.03671,   0.03472,   0.96366,   0.03740,   0.00000,  -0.00017,  -0.00016,   0.00017,  -0.00135,   2.75315,  -0.64802,  -0.84707,   2.51811,  -0.63055,  -0.82227,  -2.60914,   0.63619,   0.82851,   0.02651,   3.50208,   3.56014,  -3.66015
   1.23953,   5.76980,   0.05033,   0.04707,   0.95072,   0.04272,   0.00000,  -0.00029,  -0.00028,   0.00030,  -0.00175,   2.75309,  -0.64809,  -0.84741,   2.51805,  -0.63062,  -0.82259,  -2.60908,   0.63626,   0.82886,   0.02616,   3.50206,   3.56012,  -3.66049
